id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg,mobility,router,ttl,seed,buffer_size,message_interval,exp_weight
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[5,25]_w[4]",302400.0,20861,116200734,116200734,0,115846122,345614,12392,0.594,0.0,9376.0767,3798.0385,1181.0,70.1315,16,40.836,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgM',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[35,60]_w[4]",302400.0,6444,88078504,88078504,0,87895776,168153,4710,0.7309,0.0,18699.3193,3831.6076,1355.0,112.5597,13,51.2445,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgM',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[25,35]_w[4]",302400.0,10263,110877474,110877474,0,110558525,288125,7594,0.7399,0.0,14599.6682,3738.7952,1311.0,104.5878,11,80.3995,13.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]_w[4]",302400.0,10263,105619329,105619329,0,105380741,225015,7097,0.6915,0.0,14881.2501,3881.0269,1479.0,90.8815,16,43.7301,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[50M]_[35,60]_w[4]",302400.0,6420,87129994,87129994,0,86946290,168888,4736,0.7377,0.0,18396.3805,3688.9863,1348.0,117.1429,13,52.375,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'se',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[25,35]_w[4]",302400.0,10240,105418916,105418916,0,105181439,223955,7114,0.6947,0.0,14817.515,3898.1515,1443.0,89.3159,16,43.5153,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[60, 120]_w[4]",302400.0,3374,1684527,1684527,0,1561941,106952,2545,0.7543,0.0,660.8967,3876.8794,1210.0,11.4299,8,2553.7519,628.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[100M]_[25,35]_w[4]",302400.0,10238,106041653,106041653,0,105720244,290748,7613,0.7436,0.0,13928.0231,3740.545,1279.0,106.4919,11,84.5118,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgM',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[5,25]_w[4]",302400.0,20850,225665412,225665412,0,225019086,586085,15409,0.739,0.0,14644.0394,3772.1636,1288.0,108.4366,11,79.5478,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',200,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMeE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMeE']_[200M]_[25,35]_w[4]",302400.0,10246,1135226,1135226,0,729313,339775,7891,0.7702,0.0,142.8634,4510.9121,1421.0,10.415,7,15582.6136,14764.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMeE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[200M]_[35,60]_w[4]",302400.0,6437,638822,638822,0,351471,218644,5014,0.7789,0.0,126.4077,5036.3185,1408.0,10.2048,7,26843.2285,33144.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[60, 120]_w[4]",302400.0,3376,340187,340187,0,190734,116309,2634,0.7802,0.0,128.1522,4900.3793,1583.0,10.4017,7,24739.1442,29626.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[60, 120]_w[4]",302400.0,3371,345146,345146,0,209801,110928,2574,0.7636,0.0,133.0894,4592.2148,1550.0,10.3023,7,19128.2459,21762.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[5,25]_w[4]",302400.0,20889,115104915,115104915,0,114749819,346640,12288,0.5883,0.0,9366.262,3696.9471,1045.0,66.6029,16,41.3529,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgME',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msge']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msge']_[75M]_[25,35]_w[4]",302400.0,10241,138893968,138893968,0,138611009,261867,7453,0.7278,0.0,18634.9812,3764.5588,1393.0,117.1731,14,48.8195,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msge',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[150M]_[25,35]_w[4]",302400.0,10263,5110112,5110112,0,4735771,326257,7739,0.7541,0.0,659.3065,3934.8551,1296.0,11.2467,8,2547.3358,692.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[150M]_[25,35]_w[4]",302400.0,10259,5478263,5478263,0,5098008,330442,7774,0.7578,0.0,703.6904,3914.6335,1246.0,11.5569,8,2361.8407,653.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[150M]_[35,60]_w[4]",302400.0,6437,639593,639593,0,373801,214546,4957,0.7701,0.0,128.0282,4638.9502,1349.0,10.2231,7,20687.3935,24156.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[150M]_[5,25]_w[4]",302400.0,20905,279242751,279242751,0,278666195,531685,15145,0.7245,0.0,18436.9499,3812.3202,1393.0,119.0996,14,49.3611,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gE',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['se']_[200M]_[25,35]_w[4]",302400.0,10250,1132573,1132573,0,725457,339129,7885,0.7693,0.0,142.6364,4354.3313,1426.0,10.4228,7,15502.7129,14631.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'se',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[200M]_[35,60]_w[4]",302400.0,6415,642079,642079,0,353773,219732,4987,0.7774,0.0,127.7506,4914.461,1514.0,10.2454,7,26589.7117,32627.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgeE',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[35,60]_w[4]",302400.0,6453,88112155,88112155,0,87926481,170320,4684,0.7259,0.0,18810.3055,3776.0722,1471.0,113.279,13,51.9565,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[200M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[200M]_[5,25]_w[4]",302400.0,20886,225945460,225945460,0,225301521,581780,15432,0.7389,0.0,14640.3595,3769.0552,1271.0,104.5523,11,79.7964,13.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',200,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msge']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msge']_[150M]_[25,35]_w[4]",302400.0,10241,4880831,4880831,0,4507476,326659,7734,0.7552,0.0,630.0875,3956.7174,1317.0,11.2988,8,2672.7066,782.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msge',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[150M]_[25,35]_w[4]",302400.0,10266,4861578,4861578,0,4482907,329716,7789,0.7587,0.0,623.1595,3929.1058,1295.0,11.2293,8,2712.4511,817.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[200M]_[35,60]_w[4]",302400.0,6401,640700,640700,0,355124,217620,5033,0.7863,0.0,126.2998,4936.9539,1374.0,10.2599,7,26434.4581,32434.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gE',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[100M]_[35,60]_w[4]",302400.0,6412,1455883,1455883,0,1219317,204323,4801,0.7488,0.0,302.2458,4052.2912,1307.0,10.9011,8,6053.7277,3253.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[100M]_[60, 120]_w[4]",302400.0,3356,333802,333802,0,185755,115222,2617,0.7798,0.0,126.5514,5098.6496,1565.0,10.4352,7,25312.0385,30956.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[35,60]_w[4]",302400.0,6452,1652978,1652978,0,1411737,209326,4924,0.7632,0.0,334.6982,3941.0333,1252.0,10.813,8,5243.8846,2709.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[100M]_[25,35]_w[4]",302400.0,10235,110113686,110113686,0,109791947,290958,7536,0.7363,0.0,14610.6887,3627.5873,1201.0,109.673,11,81.5782,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[35,60]_w[4]",302400.0,6444,85587195,85587195,0,85404955,167077,4692,0.7281,0.0,18240.0902,3724.8389,1335.0,113.3321,13,52.8689,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sME',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[150M]_[25,35]_w[4]",302400.0,10245,3988911,3988911,0,3615622,325130,7672,0.7489,0.0,518.931,3938.2235,1289.0,11.2151,8,3265.7478,1133.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[35,60]_w[4]",302400.0,6437,21790779,21790779,0,21573517,194117,4775,0.7418,0.0,4562.5139,3755.3368,1374.0,33.6364,9,301.5171,59.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[25,35]_w[4]",302400.0,10235,4171338,4171338,0,3794910,327736,7730,0.7553,0.0,538.6298,4018.3217,1284.0,11.092,8,3149.8737,930.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgeE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[60, 120]_w[4]",302400.0,3378,338666,338666,0,169601,116997,2708,0.8017,0.0,124.0613,5589.6263,1513.0,10.0292,7,36195.7346,46917.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msM',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[100M]_[35,60]_w[4]",302400.0,6417,1335372,1335372,0,1095236,207705,4840,0.7542,0.0,274.9033,3933.7448,1244.0,10.5899,7,6627.9637,3950.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMeE',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[25,35]_w[4]",302400.0,10259,106584511,106584511,0,106341432,228893,7139,0.6959,0.0,14928.8937,3905.5508,1451.0,90.1855,16,43.0051,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[35,60]_w[4]",302400.0,6430,647623,647623,0,379070,217612,4972,0.7733,0.0,129.254,4476.4326,1359.0,10.2464,7,20337.3952,23766.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[35,60]_w[4]",302400.0,6415,642880,642880,0,377250,215147,4926,0.7679,0.0,129.5075,4500.4296,1452.0,10.2795,7,20500.6591,24098.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgeE',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[100M]_[25,35]_w[4]",302400.0,10254,107090501,107090501,0,106768137,291378,7600,0.7412,0.0,14089.8554,3721.7161,1253.0,103.2868,11,83.5113,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msM',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[60, 120]_w[4]",302400.0,3373,1638385,1638385,0,1516380,105602,2526,0.7489,0.0,647.6085,3807.6053,1208.0,10.9842,7,2661.591,530.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[60, 120]_w[4]",302400.0,3387,1710340,1710340,0,1583648,110788,2600,0.7676,0.0,656.8231,4065.3019,1270.0,11.4454,8,2564.616,707.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[100M]_[60, 120]_w[4]",302400.0,3395,342768,342768,0,190381,118180,2677,0.7885,0.0,127.0418,5043.4998,1411.0,10.3597,7,24839.0465,30131.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[60, 120]_w[4]",302400.0,3395,345067,345067,0,204351,115598,2639,0.7773,0.0,129.7567,4610.576,1331.0,10.41,7,19039.7322,21717.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[35,60]_w[4]",302400.0,6442,20550833,20550833,0,20333499,194261,4791,0.7437,0.0,4288.4663,3925.5554,1429.0,32.8082,9,324.6334,63.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[60, 120]_w[4]",302400.0,3375,1301421,1301421,0,1176638,108863,2547,0.7547,0.0,509.9623,3813.349,1198.0,10.9757,8,3351.5716,1182.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgM',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mMeE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mMeE']_[200M]_[25,35]_w[4]",302400.0,10247,1057865,1057865,0,655434,337364,7870,0.768,0.0,133.4174,4395.5177,1363.0,10.2666,7,16793.3929,18386.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mMeE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[150M]_[25,35]_w[4]",302400.0,10264,4523088,4523088,0,4144067,330765,7791,0.7591,0.0,579.5529,3918.7513,1238.0,11.3174,8,2899.2211,881.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[35,60]_w[4]",302400.0,6442,89977643,89977643,0,89794613,168412,4686,0.7274,0.0,19200.3749,3653.6368,1289.0,116.0653,13,50.6884,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[35,60]_w[4]",302400.0,6453,28333255,28333255,0,28114677,194410,4771,0.7393,0.0,5937.6407,3818.3968,1369.0,41.7206,9,235.0786,38.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[150M]_[25,35]_w[4]",302400.0,10240,4937909,4937909,0,4563762,326629,7764,0.7582,0.0,635.0006,4058.0183,1303.0,11.267,8,2634.1205,690.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[200M]_[60, 120]_w[4]",302400.0,3371,336012,336012,0,150318,115908,2660,0.7891,0.0,125.3203,6055.7534,1764.0,10.1669,7,46880.9683,66565.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[200M]_[25,35]_w[4]",302400.0,10232,1107907,1107907,0,699692,340760,7908,0.7729,0.0,139.0995,4317.6306,1379.0,10.3075,7,16108.0766,15914.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[25,35]_w[4]",302400.0,10254,137219818,137219818,0,136933310,264605,7537,0.735,0.0,18205.1587,3881.8152,1446.0,118.6735,14,49.6922,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[150M]_[60, 120]_w[4]",302400.0,3375,340349,340349,0,172287,115889,2703,0.8009,0.0,124.9153,5255.5797,1385.0,10.1332,7,35880.7339,47193.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[100M]_[25,35]_w[4]",302400.0,10232,102786808,102786808,0,102464103,291215,7616,0.7443,0.0,13495.167,3709.3254,1262.0,109.6548,11,88.5745,15.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[5,25]_w[4]",302400.0,20791,164646501,164646501,0,164219204,408568,13657,0.6569,0.0,12054.8322,3890.8148,1341.0,77.8343,16,42.8735,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[100M]_[60, 120]_w[4]",302400.0,3389,340040,340040,0,189209,115913,2677,0.7899,0.0,126.0228,4915.0781,1498.0,10.3213,7,25299.5978,30919.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[60, 120]_w[4]",302400.0,3386,343956,343956,0,201837,116985,2664,0.7868,0.0,128.1126,4790.3649,1527.0,10.2023,7,18845.5287,21140.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'eE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[5,25]_w[4]",302400.0,20884,163920270,163920270,0,163495631,407080,13597,0.6511,0.0,12054.6204,3854.4503,1385.0,74.9893,16,42.7042,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[150M]_[25,35]_w[4]",302400.0,10244,4330940,4330940,0,3951808,330348,7732,0.7548,0.0,559.1319,3927.281,1261.0,11.3401,8,3004.5595,1095.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[200M]_[25,35]_w[4]",302400.0,10257,1159741,1159741,0,751424,343047,7919,0.7721,0.0,145.4504,4410.5054,1402.0,10.35,7,15154.2694,13957.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'geE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[200M]_[60, 120]_w[4]",302400.0,3407,342630,342630,0,154980,120088,2720,0.7984,0.0,124.9669,6055.1956,1584.0,9.9967,6,45457.4806,64944.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',200,"60, 120",4
